id,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,cnt
10624,1,1,12,9,0,1,1,2,0.18,0.2121,0.64,0.1045,157
10625,1,0,1,1,0,4,1,1,0.16,0.2273,0.64,0.0,4
10626,4,0,10,10,0,0,0,1,0.56,0.5303,0.68,0.0896,365
10627,3,0,8,19,0,5,1,1,0.74,0.6818,0.55,0.2537,372
10628,4,1,9,18,0,1,1,1,0.54,0.5152,0.37,0.1642,853
10629,4,0,10,10,0,5,1,1,0.34,0.3182,0.57,0.2239,130
10630,1,1,12,5,0,1,1,1,0.18,0.197,0.8,0.1343,9
10631,4,1,11,19,0,6,0,1,0.26,0.2424,0.41,0.2537,83
10632,1,1,1,20,0,2,1,1,0.12,0.1212,0.33,0.2537,115
10633,1,0,3,4,0,6,0,1,0.52,0.5,0.34,0.4179,3
10634,2,0,3,22,0,3,1,2,0.32,0.3182,0.93,0.1642,44
10635,3,1,7,16,0,1,1,1,0.82,0.7727,0.52,0.1343,457
10636,2,1,5,18,0,6,0,2,0.76,0.6970000000000001,0.52,0.194,415
10637,2,1,4,21,0,1,1,2,0.52,0.5,0.59,0.194,221
10638,3,1,9,11,0,4,1,1,0.66,0.6212,0.5,0.1642,254
10639,1,1,3,8,0,5,1,2,0.4,0.4091,0.87,0.2239,562
10640,4,1,9,2,0,2,1,1,0.42,0.4242,0.77,0.1343,14
10641,2,0,5,6,0,4,1,2,0.5,0.4848,0.94,0.0,103
10642,1,0,1,1,0,1,1,1,0.04,0.0455,0.45,0.194,1
10643,4,0,11,12,0,3,1,1,0.48,0.4697,0.55,0.4179,160
10644,4,1,10,16,0,2,1,3,0.62,0.5606,0.88,0.1343,374
10645,2,0,5,16,0,6,0,1,0.6,0.6212,0.38,0.194,342
10646,3,0,7,7,0,0,0,1,0.7,0.6515,0.7,0.0896,65
10647,2,1,5,0,0,4,1,1,0.6,0.5606,0.83,0.0896,56
10648,3,0,8,2,0,1,1,1,0.6,0.5909,0.69,0.194,13
10649,1,1,1,1,0,3,1,1,0.24,0.2576,0.87,0.0896,7
10650,3,0,9,1,0,4,1,1,0.64,0.6061,0.69,0.1642,20
10651,1,0,2,14,0,6,0,1,0.34,0.3182,0.31,0.2836,120
10652,2,1,6,17,0,5,1,1,0.74,0.6515,0.37,0.2836,823
10653,3,1,9,15,0,1,1,1,0.66,0.6212,0.31,0.3881,346
10654,4,0,9,20,0,1,1,1,0.64,0.5758,0.89,0.1343,251
10655,3,1,8,0,0,6,0,2,0.7,0.6515,0.61,0.0,135
10656,2,0,6,7,0,0,0,2,0.6,0.5909,0.73,0.2537,27
10657,3,1,8,10,0,6,0,1,0.72,0.6818,0.62,0.0896,407
10658,1,0,2,12,0,3,1,1,0.38,0.3939,0.32,0.3284,86
10659,1,1,1,18,0,5,1,1,0.5,0.4848,0.29,0.2537,419
10660,1,1,1,19,0,2,1,1,0.12,0.0909,0.28,0.4179,156
10661,2,0,5,18,0,3,1,1,0.72,0.6667,0.58,0.2239,517
10662,2,0,6,2,0,2,1,1,0.6,0.5909,0.73,0.0896,5
10663,3,0,9,3,0,6,0,1,0.62,0.5909,0.73,0.1642,35
10664,1,0,2,16,0,0,0,2,0.42,0.4242,0.28,0.3284,134
10665,4,0,10,11,0,4,1,1,0.54,0.5152,0.49,0.0,144
10666,3,0,8,17,0,1,1,1,0.86,0.7727,0.39,0.1642,527
10667,1,0,3,11,0,6,0,1,0.34,0.303,0.49,0.3284,119
10668,2,0,6,8,0,6,0,1,0.6,0.6212,0.46,0.0896,125
10669,2,0,4,20,0,5,1,2,0.3,0.2727,0.93,0.3284,63
10670,4,0,10,1,0,0,0,1,0.46,0.4545,0.88,0.0,78
10671,1,1,12,21,0,1,1,1,0.26,0.2576,0.6,0.1642,90
10672,1,1,2,18,0,0,0,1,0.34,0.3182,0.36,0.2836,216
10673,4,1,10,0,0,1,1,3,0.44,0.4394,0.88,0.3582,22
10674,1,0,2,10,0,6,0,3,0.2,0.2121,1.0,0.1343,34
10675,1,1,1,5,0,0,0,2,0.16,0.1364,0.47,0.3284,5
10676,2,0,5,6,0,4,1,1,0.44,0.4394,0.88,0.0,112
10677,1,1,2,16,0,2,1,1,0.42,0.4242,0.28,0.0896,287
10678,4,1,10,23,0,6,0,1,0.42,0.4242,0.58,0.2985,125
10679,2,0,3,9,0,1,1,2,0.22,0.2121,0.32,0.2239,121
10680,2,1,4,6,0,4,1,2,0.48,0.4697,0.63,0.2537,127
10681,2,0,6,20,0,5,1,1,0.64,0.6212,0.29,0.1642,293
10682,1,0,2,12,0,5,1,1,0.22,0.2273,0.47,0.1343,71
10683,2,1,5,16,0,6,0,1,0.78,0.7273,0.55,0.2537,504
10684,4,1,11,23,0,4,1,1,0.34,0.3333,0.57,0.1642,120
10685,4,0,11,23,0,4,1,2,0.34,0.3333,0.57,0.1642,82
10686,3,0,8,8,0,6,0,2,0.7,0.6667,0.84,0.2537,76
10687,3,1,7,23,0,0,0,1,0.7,0.6515,0.7,0.0,100
10688,4,1,10,1,0,5,1,2,0.52,0.5,0.88,0.0896,36
10689,3,1,8,13,0,3,1,1,0.76,0.6818,0.48,0.1045,316
10690,1,0,3,17,0,2,1,2,0.36,0.3485,0.62,0.194,217
10691,3,0,6,1,0,2,1,1,0.66,0.6212,0.74,0.0,13
10692,2,1,5,7,0,2,1,1,0.66,0.6061,0.78,0.2239,450
10693,3,1,7,9,0,6,0,1,0.84,0.8333,0.59,0.1642,256
10694,4,0,10,4,0,6,0,1,0.44,0.4394,0.58,0.4179,8
10695,3,0,6,10,0,6,0,1,0.72,0.6515,0.45,0.194,302
10696,1,0,2,20,0,0,0,1,0.4,0.4091,0.35,0.3284,47
10697,2,1,5,20,0,1,1,1,0.54,0.5152,0.52,0.2836,323
10698,4,1,9,16,0,2,1,1,0.66,0.6212,0.39,0.2985,495
10699,2,1,5,10,0,6,0,1,0.66,0.6212,0.65,0.1343,432
10700,2,0,5,14,0,4,1,1,0.54,0.5152,0.28,0.4478,154
10701,2,0,6,8,0,6,0,1,0.74,0.6818,0.58,0.194,143
10702,3,0,8,5,0,1,1,1,0.56,0.5303,0.73,0.1343,17
10703,2,1,5,15,0,2,1,3,0.62,0.5909,0.73,0.2537,134
10704,2,0,5,19,0,5,1,2,0.52,0.5,0.83,0.194,270
10705,2,0,5,9,0,1,1,1,0.6,0.5909,0.69,0.194,194
10706,3,1,7,18,0,3,1,1,0.78,0.6818,0.38,0.2537,814
10707,3,1,8,11,0,6,0,1,0.74,0.6970000000000001,0.66,0.1642,499
10708,2,1,4,22,0,2,1,1,0.44,0.4394,0.35,0.1045,157
10709,2,0,3,17,0,1,1,2,0.54,0.5152,0.64,0.2537,272
10710,4,0,10,10,0,2,1,1,0.5,0.4848,0.51,0.2537,128
10711,1,0,2,12,0,5,1,1,0.5,0.4848,0.59,0.194,185
10712,1,1,3,7,0,3,1,1,0.44,0.4394,0.82,0.1045,368
10713,2,0,5,10,0,2,1,2,0.64,0.6061,0.69,0.3582,127
10714,1,1,1,4,0,4,1,1,0.12,0.1515,0.54,0.1045,1
10715,2,0,5,4,0,2,1,1,0.6,0.5455,0.88,0.1045,4
10716,1,0,1,15,0,0,0,3,0.34,0.3333,0.81,0.1642,74
10717,4,1,10,13,0,6,0,1,0.6,0.6212,0.43,0.2537,760
10718,4,0,10,2,0,3,1,1,0.46,0.4545,0.82,0.1642,3
10719,4,1,12,20,0,0,0,3,0.36,0.3636,1.0,0.0896,108
10720,3,1,8,13,0,4,1,1,0.82,0.7273,0.38,0.0896,346
10721,1,1,1,15,0,2,1,1,0.16,0.1212,0.37,0.4179,77
10722,2,0,5,18,0,2,1,1,0.7,0.6515,0.7,0.194,564
10723,3,1,7,22,0,0,0,1,0.82,0.7424,0.43,0.1343,151
10724,1,1,2,20,0,6,0,2,0.16,0.1212,0.43,0.5522,63
10725,2,1,5,14,0,3,1,2,0.64,0.6212,0.53,0.2537,243
10726,2,1,5,22,0,5,1,1,0.56,0.5303,0.35,0.2239,234
10727,3,1,8,19,0,4,1,1,0.72,0.6667,0.51,0.0896,633
10728,3,1,6,22,0,0,0,1,0.74,0.6818,0.55,0.1045,178
10729,2,1,3,21,0,1,1,1,0.38,0.3939,0.25,0.4925,186
10730,2,1,4,7,1,1,0,1,0.52,0.5,0.83,0.1343,387
10731,2,1,5,4,1,1,0,1,0.6,0.5758,0.78,0.1343,6
10732,3,1,8,19,0,2,1,1,0.74,0.6667,0.45,0.1642,597
10733,4,1,10,3,0,1,1,1,0.44,0.4394,0.77,0.0,7
10734,4,0,11,4,0,0,0,1,0.34,0.3485,0.87,0.1045,4
10735,1,1,12,17,0,6,0,1,0.28,0.2576,0.41,0.2985,114
10736,1,1,1,0,0,5,1,2,0.26,0.2273,0.48,0.2985,27
10737,4,0,12,4,0,3,1,1,0.26,0.303,0.75,0.0,4
10738,4,1,12,9,0,3,1,2,0.44,0.4394,0.51,0.2239,388
10739,2,1,3,22,0,1,1,1,0.36,0.3333,0.25,0.3582,93
10740,2,0,4,2,0,6,0,2,0.36,0.3485,0.87,0.1343,24
10741,3,0,8,1,0,3,1,2,0.78,0.7121,0.52,0.1642,16
10742,3,0,8,16,0,1,1,1,0.74,0.6818,0.55,0.3284,283
10743,1,1,1,23,0,5,1,1,0.18,0.1818,0.47,0.194,65
10744,2,1,5,16,0,4,1,1,0.66,0.6212,0.31,0.194,430
10745,3,0,7,9,0,0,0,1,0.82,0.7879,0.56,0.3881,154
10746,1,0,12,20,0,6,0,1,0.26,0.2727,0.56,0.1343,24
10747,1,0,1,22,0,1,1,2,0.16,0.1818,0.59,0.1045,34
10748,3,0,7,21,0,6,0,1,0.82,0.8029999999999999,0.59,0.2239,154
10749,4,0,11,12,1,5,0,1,0.34,0.2879,0.42,0.4627,239
10750,2,0,4,23,0,2,1,2,0.4,0.4091,0.94,0.2537,39
10751,4,0,9,7,0,2,1,2,0.62,0.5455,0.94,0.1045,249
10752,2,1,4,12,0,2,1,1,0.48,0.4697,0.29,0.3881,224
10753,3,0,7,7,0,4,1,1,0.62,0.6212,0.53,0.2537,334
10754,4,0,12,21,0,2,1,1,0.3,0.303,0.52,0.1642,139
10755,2,0,4,14,0,5,1,1,0.6,0.6212,0.35,0.3284,248
10756,1,1,1,3,0,4,1,1,0.12,0.1515,0.54,0.1045,4
10757,4,0,12,1,0,4,1,1,0.26,0.2273,0.81,0.3582,7
10758,3,1,9,5,0,2,1,1,0.46,0.4545,0.72,0.0896,44
10759,1,1,1,11,0,5,1,2,0.2,0.1818,0.32,0.3582,123
10760,3,1,9,8,0,0,0,1,0.54,0.5152,0.64,0.1642,128
10761,1,0,2,1,0,3,1,1,0.2,0.2273,0.44,0.0896,9
10762,4,1,12,8,0,6,0,2,0.26,0.2879,0.75,0.0896,119
10763,3,1,7,15,0,0,0,1,0.9,0.8182,0.37,0.2836,345
10764,4,0,11,18,0,0,0,1,0.52,0.5,0.27,0.3284,190
10765,1,0,2,21,0,5,1,1,0.28,0.2576,0.48,0.3881,63
10766,3,1,6,8,0,4,1,1,0.74,0.6970000000000001,0.7,0.0,590
10767,2,0,3,10,0,4,1,2,0.26,0.2273,0.93,0.3284,65
10768,4,0,10,18,0,3,1,1,0.52,0.5,0.77,0.1642,453
10769,3,1,7,0,0,0,0,2,0.6,0.5455,0.88,0.1045,113
10770,1,0,1,0,0,4,1,1,0.14,0.1212,0.59,0.2836,7
10771,3,0,8,18,0,4,1,1,0.7,0.6667,0.74,0.2985,523
10772,1,1,3,6,0,5,1,2,0.4,0.4091,0.5,0.3582,85
10773,1,1,2,3,0,5,1,1,0.28,0.2576,0.56,0.2985,4
10774,2,0,4,4,0,4,1,1,0.34,0.3636,0.76,0.0,9
10775,1,0,1,0,0,3,1,2,0.22,0.2273,0.69,0.1343,17
10776,1,0,3,2,0,6,0,2,0.3,0.2879,0.87,0.194,20
10777,2,1,5,3,0,4,1,2,0.6,0.5455,0.88,0.1045,4
10778,3,1,7,14,0,4,1,1,0.78,0.6818,0.33,0.2239,209
10779,1,1,2,5,0,5,1,1,0.26,0.2576,0.6,0.2239,17
10780,3,0,8,22,0,1,1,1,0.66,0.6212,0.69,0.2537,98
10781,3,1,6,14,0,1,1,1,0.78,0.6970000000000001,0.43,0.2537,251
10782,2,1,5,11,0,2,1,2,0.6,0.6061,0.64,0.3881,217
10783,3,1,9,18,0,2,1,1,0.64,0.6212,0.36,0.1642,877
10784,2,1,3,5,0,2,1,1,0.22,0.2121,0.37,0.2836,17
10785,3,0,8,19,0,5,1,3,0.62,0.5909,0.73,0.4627,165
10786,1,0,2,15,0,1,1,1,0.56,0.5303,0.21,0.6567,90
10787,3,1,6,7,0,5,1,1,0.7,0.6515,0.61,0.1045,380
10788,3,1,9,17,0,0,0,1,0.7,0.6364,0.37,0.2537,671
10789,4,1,9,4,0,0,0,1,0.46,0.4545,0.67,0.0896,7
10790,3,0,7,5,0,3,1,1,0.74,0.6818,0.58,0.194,26
10791,3,1,6,8,0,6,0,1,0.64,0.5758,0.89,0.1642,194
10792,4,1,11,11,0,1,1,2,0.38,0.3939,0.66,0.2537,197
10793,4,1,10,11,0,2,1,1,0.5,0.4848,0.45,0.4179,228
10794,4,1,12,10,0,5,1,1,0.26,0.2576,0.81,0.194,190
10795,2,0,3,21,0,4,1,2,0.28,0.2727,0.93,0.1642,60
10796,3,1,7,13,0,1,1,2,0.8,0.7424,0.52,0.1045,240
10797,1,0,2,2,0,0,0,1,0.24,0.197,0.41,0.5522,17
10798,1,1,2,19,0,2,1,1,0.36,0.3333,0.46,0.2985,304
10799,2,1,4,10,0,6,0,1,0.6,0.6061,0.64,0.2836,482
10800,3,1,8,17,0,6,0,1,0.88,0.7879,0.37,0.2985,492
10801,3,0,8,13,0,1,1,1,0.78,0.7121,0.52,0.2836,193
10802,1,1,3,3,0,1,1,1,0.22,0.2273,0.51,0.1642,1
10803,1,0,1,17,0,4,1,1,0.2,0.1818,0.4,0.2836,162
10804,1,1,2,18,0,3,1,1,0.4,0.4091,0.4,0.2239,468
10805,1,1,3,6,0,2,1,1,0.18,0.2121,0.51,0.1045,102
10806,1,1,1,16,0,5,1,1,0.52,0.5,0.27,0.2836,294
10807,2,1,4,6,0,1,1,1,0.4,0.4091,0.47,0.194,123
10808,2,0,4,1,1,5,0,1,0.44,0.4394,0.62,0.0,15
10809,1,1,3,4,0,0,0,1,0.24,0.2424,0.6,0.1343,22
10810,2,0,6,12,0,1,1,2,0.62,0.6061,0.69,0.1045,162
10811,1,1,2,21,0,4,1,2,0.34,0.3485,0.81,0.1045,145
10812,2,0,6,19,0,4,1,2,0.84,0.7424,0.39,0.3284,326
10813,2,1,5,17,0,1,1,2,0.6,0.6212,0.53,0.3284,769
10814,4,0,10,16,0,1,1,2,0.4,0.4091,0.76,0.1045,218
10815,2,0,4,5,0,4,1,2,0.62,0.5758,0.83,0.3881,13
10816,4,1,12,9,0,2,1,1,0.46,0.4545,0.82,0.1045,336
10817,2,1,6,22,0,1,1,2,0.62,0.5909,0.73,0.1642,164
10818,3,1,9,19,0,0,0,1,0.62,0.6212,0.5,0.1343,403
10819,3,0,8,12,0,0,0,1,0.9,0.8485,0.42,0.2985,370
10820,2,0,5,22,0,0,0,2,0.46,0.4545,0.82,0.0,100
10821,1,1,1,14,1,1,0,1,0.24,0.2121,0.44,0.3881,181
10822,1,0,1,9,0,2,1,2,0.2,0.2273,0.64,0.0896,144
10823,3,1,8,1,0,5,1,1,0.68,0.6364,0.83,0.1642,32
10824,4,1,11,10,0,5,1,1,0.34,0.3333,0.61,0.1642,201
10825,3,0,7,17,0,6,0,1,0.94,0.8788,0.38,0.1343,197
10826,2,0,4,19,0,0,0,1,0.56,0.5303,0.3,0.2985,210
10827,2,0,6,16,0,4,1,1,0.92,0.8333,0.33,0.1343,200
10828,3,0,7,12,0,6,0,1,0.82,0.7121,0.3,0.1343,374
10829,2,1,6,0,0,6,0,1,0.58,0.5455,0.56,0.1343,137
10830,3,1,7,22,0,5,1,2,0.62,0.5758,0.83,0.194,135
10831,1,1,2,21,0,3,1,2,0.48,0.4697,0.33,0.2836,239
10832,4,1,10,13,0,0,0,1,0.56,0.5303,0.37,0.2537,626
10833,2,0,4,10,0,6,0,2,0.42,0.4242,0.88,0.2239,129
10834,1,0,1,14,0,0,0,1,0.28,0.2727,0.36,0.2537,91
10835,4,0,10,3,0,5,1,1,0.36,0.3485,0.71,0.1343,7
10836,1,0,3,16,0,3,1,2,0.4,0.4091,0.76,0.1642,151
10837,1,1,12,17,0,0,0,1,0.32,0.3182,0.49,0.194,114
10838,4,1,11,11,0,4,1,3,0.36,0.3485,0.62,0.194,170
10839,3,1,9,7,0,2,1,2,0.64,0.5758,0.89,0.4478,356
10840,3,1,9,5,0,0,0,1,0.52,0.5,0.77,0.194,55
10841,2,0,4,0,0,1,1,1,0.4,0.4091,0.5,0.2239,6
10842,2,0,5,21,0,4,1,1,0.54,0.5152,0.77,0.2836,209
10843,2,0,4,5,0,4,1,1,0.34,0.3485,0.76,0.0896,14
10844,4,0,11,9,0,0,0,2,0.3,0.3182,0.75,0.0896,170
10845,3,0,7,13,0,0,0,1,0.8,0.7727,0.59,0.2239,421
10846,1,1,2,19,0,6,0,3,0.26,0.2727,0.87,0.1343,80
10847,1,0,2,21,0,0,0,1,0.38,0.3939,0.62,0.1642,69
10848,4,1,11,13,0,3,1,1,0.44,0.4394,0.35,0.2239,365
10849,4,1,12,10,0,3,1,2,0.3,0.303,0.56,0.1642,136
10850,2,0,6,16,0,5,1,1,0.76,0.6818,0.45,0.1642,355
10851,3,0,9,5,0,2,1,2,0.54,0.5152,0.88,0.194,22
10852,3,1,8,22,0,6,0,1,0.66,0.6212,0.61,0.0,261
10853,4,1,11,13,0,3,1,2,0.32,0.303,0.53,0.2537,181
10854,1,0,3,19,0,5,1,1,0.3,0.2727,0.56,0.3284,118
10855,3,1,7,7,0,5,1,1,0.72,0.6818,0.7,0.194,410
10856,2,0,4,7,0,5,1,1,0.52,0.5,0.42,0.194,240
10857,2,0,4,23,0,1,1,2,0.64,0.6212,0.47,0.2239,48
10858,2,0,4,18,0,4,1,1,0.56,0.5303,0.3,0.0,337
10859,1,0,1,17,0,5,1,1,0.22,0.2273,0.41,0.1642,159
10860,3,1,9,20,1,1,0,1,0.72,0.6818,0.76,0.1045,261
10861,1,1,2,11,0,1,1,1,0.26,0.2727,0.7,0.1343,116
10862,2,1,4,4,0,6,0,1,0.5,0.4848,0.82,0.2537,9
10863,3,0,8,23,0,3,1,1,0.74,0.6515,0.37,0.0896,108
10864,4,1,11,13,1,4,0,1,0.46,0.4545,0.31,0.0,269
10865,3,0,8,2,0,4,1,2,0.66,0.5909,0.94,0.0896,7
10866,3,0,6,2,0,3,1,1,0.66,0.6061,0.78,0.0,7
10867,1,1,1,8,0,0,0,1,0.12,0.1212,0.54,0.2239,36
10868,2,0,5,18,0,2,1,1,0.64,0.6212,0.29,0.1343,550
10869,1,1,2,16,0,3,1,1,0.52,0.5,0.29,0.4627,298
10870,2,1,5,16,0,3,1,1,0.64,0.6061,0.65,0.1642,367
10871,4,0,12,12,0,3,1,2,0.36,0.3636,0.57,0.0896,144
10872,2,1,6,2,0,3,1,1,0.66,0.6061,0.83,0.1642,6
10873,1,1,1,7,0,5,1,1,0.22,0.2121,0.69,0.2239,185
10874,3,1,8,22,0,2,1,1,0.72,0.6970000000000001,0.74,0.1045,224
10875,3,0,8,13,0,6,0,2,0.74,0.7121,0.74,0.3284,153
10876,2,0,6,10,0,0,0,2,0.7,0.6515,0.61,0.1045,244
10877,3,0,8,16,0,2,1,1,0.8,0.7121,0.41,0.2239,303
10878,3,1,9,4,0,6,0,2,0.66,0.5909,0.94,0.2239,11
10879,3,0,6,3,0,0,0,1,0.6,0.6061,0.64,0.1045,34
10880,1,0,2,6,0,0,0,2,0.2,0.2121,0.69,0.1343,5
10881,4,0,11,10,0,6,0,1,0.32,0.303,0.53,0.2537,227
10882,1,1,1,5,0,1,1,2,0.2,0.2576,0.86,0.0,19
10883,4,1,10,14,0,2,1,1,0.54,0.5152,0.39,0.2537,308
10884,1,0,2,9,0,6,0,1,0.16,0.1818,0.64,0.1343,43
10885,1,1,2,9,0,5,1,1,0.22,0.2273,0.55,0.1642,275
10886,4,1,10,1,0,4,1,1,0.46,0.4545,0.82,0.2239,14
10887,1,1,2,7,0,4,1,2,0.3,0.303,0.7,0.1343,288
10888,2,1,6,20,0,6,0,1,0.62,0.6212,0.35,0.2836,399
10889,3,1,8,3,0,4,1,1,0.66,0.6061,0.83,0.0,6
10890,4,1,11,6,1,4,0,1,0.26,0.2727,0.7,0.1045,17
10891,2,1,6,6,0,5,1,1,0.52,0.5,0.68,0.0896,139
10892,1,1,2,18,0,2,1,1,0.42,0.4242,0.38,0.194,518
10893,4,1,12,2,0,6,0,2,0.36,0.3485,0.93,0.1343,70
10894,3,0,8,22,0,1,1,1,0.7,0.6515,0.7,0.0896,137
10895,1,1,12,19,0,6,0,1,0.24,0.2121,0.48,0.3582,60
10896,4,1,11,17,0,0,0,1,0.36,0.3485,0.43,0.194,327
10897,4,1,10,5,0,3,1,2,0.3,0.303,0.81,0.1343,24
10898,1,1,1,9,0,1,1,2,0.2,0.2273,0.86,0.0896,211
10899,2,1,4,6,0,2,1,1,0.3,0.3182,0.61,0.0896,100
10900,4,0,11,17,0,0,0,1,0.52,0.5,0.27,0.3284,231
10901,3,1,7,20,0,2,1,3,0.64,0.5758,0.83,0.2239,84
10902,1,0,3,21,0,0,0,1,0.3,0.2879,0.56,0.2537,58
10903,1,0,2,22,0,6,0,1,0.28,0.2727,0.75,0.2239,46
10904,2,1,5,22,0,1,1,2,0.58,0.5455,0.78,0.0896,129
10905,1,0,3,19,0,3,1,1,0.4,0.4091,0.28,0.5224,150
10906,2,0,3,8,0,6,0,1,0.22,0.2273,0.44,0.1343,66
10907,3,0,7,17,0,1,1,1,0.84,0.7879,0.49,0.3284,545
10908,4,1,12,12,0,6,0,2,0.32,0.3333,0.81,0.0896,446
10909,2,1,4,5,0,1,1,3,0.3,0.2879,0.81,0.2836,14
10910,1,1,3,0,0,3,1,1,0.28,0.2576,0.65,0.2836,15
10911,1,0,2,16,0,3,1,2,0.2,0.197,0.37,0.2537,79
10912,4,0,11,6,0,6,0,1,0.26,0.2424,0.6,0.2537,23
10913,3,0,7,2,0,3,1,1,0.76,0.6970000000000001,0.52,0.2985,6
10914,2,1,5,2,0,4,1,1,0.64,0.6061,0.65,0.0896,14
10915,4,0,12,2,0,4,1,1,0.26,0.2273,0.56,0.2985,9
10916,2,1,6,20,0,4,1,1,0.66,0.6212,0.36,0.2985,478
10917,4,0,12,2,0,2,1,1,0.2,0.2576,0.8,0.0,2
10918,3,1,9,12,1,1,0,2,0.76,0.7121,0.62,0.2985,543
10919,4,1,12,18,0,1,1,2,0.46,0.4545,0.88,0.2836,564
10920,1,1,3,7,0,6,0,1,0.22,0.2121,0.44,0.2537,40
10921,1,1,1,15,0,2,1,1,0.44,0.4394,0.62,0.4925,129
10922,2,1,4,13,0,4,1,1,0.46,0.4545,0.31,0.0,291
10923,2,0,4,16,0,0,0,1,0.54,0.5152,0.3,0.3582,343
10924,4,0,11,16,0,0,0,2,0.52,0.5,0.63,0.1343,306
10925,1,1,3,4,0,5,1,1,0.32,0.3485,0.61,0.0,2
10926,1,1,2,19,0,5,1,1,0.38,0.3939,0.37,0.2239,282
10927,3,1,8,5,0,2,1,2,0.68,0.6364,0.89,0.194,36
10928,2,0,3,12,0,5,1,1,0.32,0.303,0.42,0.2537,145
10929,3,1,7,16,0,6,0,2,0.72,0.6970000000000001,0.79,0.3582,566
10930,2,1,4,15,0,1,1,2,0.36,0.3333,0.62,0.3881,112
10931,3,1,8,13,0,6,0,1,0.88,0.8182,0.42,0.2985,527
10932,2,0,4,22,0,4,1,1,0.54,0.5152,0.45,0.1642,153
10933,1,0,2,15,0,3,1,1,0.38,0.3939,0.76,0.3284,76
10934,4,0,11,5,0,3,1,1,0.3,0.3333,0.81,0.0,27
10935,4,0,12,5,0,4,1,2,0.32,0.303,0.7,0.2836,24
10936,1,0,3,13,0,0,0,1,0.38,0.3939,0.34,0.0,203
10937,4,1,10,17,0,0,0,3,0.46,0.4545,0.77,0.5224,225
10938,2,0,6,3,0,2,1,1,0.58,0.5455,0.53,0.3284,2
10939,3,1,8,20,0,0,0,2,0.64,0.6061,0.73,0.194,274
10940,4,0,9,8,0,4,1,1,0.6,0.5606,0.83,0.0,431
10941,2,1,3,20,0,3,1,1,0.6,0.6212,0.56,0.2985,362
10942,2,1,4,4,0,0,0,1,0.4,0.4091,0.4,0.0,7
10943,1,0,2,15,0,5,1,1,0.32,0.3182,0.21,0.1642,74
10944,2,0,4,6,0,6,0,2,0.3,0.2879,0.93,0.194,13
10945,1,0,2,19,0,0,0,1,0.28,0.2879,0.61,0.1343,21
10946,2,1,6,14,0,0,0,1,0.84,0.7273,0.3,0.1343,500
10947,4,0,11,17,0,5,1,1,0.42,0.4242,0.38,0.3582,480
10948,2,1,5,6,0,4,1,2,0.46,0.4545,0.88,0.1642,136
10949,1,0,3,4,0,4,1,1,0.16,0.1212,0.31,0.4925,1
10950,2,0,6,10,0,4,1,1,0.72,0.6515,0.28,0.4925,139
10951,4,1,10,7,0,3,1,1,0.36,0.3636,0.81,0.1045,464
10952,1,1,1,2,0,4,1,1,0.14,0.1515,0.5,0.1343,3
10953,3,0,8,3,0,5,1,1,0.64,0.5909,0.78,0.0,3
10954,1,1,12,19,0,4,1,1,0.24,0.2121,0.6,0.2836,117
10955,4,0,11,18,0,0,0,1,0.5,0.4848,0.63,0.1642,155
10956,3,1,8,4,0,2,1,1,0.68,0.6364,0.83,0.1343,9
10957,3,0,8,13,0,2,1,1,0.74,0.6515,0.35,0.1045,229
10958,3,1,7,8,0,2,1,1,0.74,0.6818,0.62,0.0896,646
10959,3,1,9,0,0,2,1,3,0.6,0.5152,0.94,0.2537,13
10960,4,0,11,22,0,2,1,1,0.38,0.3939,0.82,0.2985,95
10961,4,1,10,13,0,6,0,1,0.46,0.4545,0.36,0.194,670
10962,3,1,9,22,1,1,0,2,0.7,0.6667,0.84,0.1343,121
10963,2,0,3,15,0,3,1,2,0.38,0.3939,0.82,0.2239,85
10964,3,1,7,10,0,1,1,1,0.8,0.7727,0.59,0.0,186
10965,4,0,12,10,0,2,1,1,0.3,0.303,0.52,0.1642,102
10966,2,1,5,20,0,4,1,1,0.64,0.6061,0.73,0.194,420
10967,3,1,7,10,0,4,1,1,0.74,0.6970000000000001,0.7,0.2239,222
10968,4,0,11,13,0,0,0,2,0.52,0.5,0.29,0.4179,339
10969,1,1,2,6,0,0,0,1,0.1,0.0758,0.49,0.3881,2
10970,1,0,2,1,0,0,0,1,0.26,0.2273,0.65,0.4179,44
10971,3,0,7,3,0,0,0,1,0.8,0.7879,0.63,0.0896,37
10972,4,1,10,0,0,2,1,1,0.46,0.4545,0.88,0.1642,37
10973,4,1,11,1,0,2,1,1,0.34,0.3485,0.66,0.1045,13
10974,2,1,5,1,0,4,1,1,0.64,0.6061,0.69,0.0896,26
10975,1,1,3,6,0,6,0,1,0.22,0.2121,0.44,0.2836,12
10976,4,1,12,2,0,0,0,2,0.3,0.3333,0.87,0.0,74
10977,1,1,12,12,0,0,0,1,0.28,0.2273,0.36,0.5821,144
10978,1,1,3,13,0,4,1,2,0.66,0.6212,0.41,0.0896,273
10979,4,1,10,0,0,6,0,1,0.36,0.3636,0.57,0.0896,249
10980,1,1,1,9,0,0,0,2,0.16,0.1515,0.74,0.2239,63
10981,4,0,11,14,0,1,1,1,0.62,0.6212,0.46,0.4478,185
10982,4,0,12,8,0,3,1,3,0.44,0.4394,1.0,0.0,86
